시간,부하(kW),ESS,,풍력 #1,,풍력 #2,,풍력 #3,,풍력 #4,,"수평면일사량
(w/m2)","경사면일사량
(w/m2)","태양광 #1
유효전력(kW)","태양광 #2
유효전력(kW)","태양광 #3
유효전력(kW)","태양광 #4
유효전력(kW)","디젤 #1
유효전력(kW)","디젤 #2
유효전력(kW)","디젤 #3
유효전력(kW)"
,,SOC(%),유효전력(kW),풍속(m/s),유효전력(kW),풍속(m/s),유효전력(kW),풍속(m/s),유효전력(kW),풍속(m/s),유효전력(kW),,,,,,,,,
201608280745 ,105.206,48,-68.704,7.539,31.612,7.517,23.717,7.067,27.073,6.311,0,0,0,0.9,2,1.9,1.3,0,85.408,0
201608280800 ,106.006,48.2,-61.795,6.048,58.988,5.767,9.948,5.275,8.493,5.554,0,0,0,0.9,1.5,1.8,0.9,0,85.272,0
201608280815 ,103.574,48.4,-56.423,7.426,22.9,7.55,26.466,5.382,12.042,8.722,0,11,7,2.3,4.6,4,2.5,0,85.189,0
201608280830 ,100.365,48.8,-70.687,7.273,38.986,7.26,26.359,4.591,8.007,5.278,0,23,18,2.9,0,5.2,4.1,0,85.5,0
201608280845 ,110.421,49.3,-90.433,8.333,10.2,9.02,55.459,6.527,17.431,5.283,0,52,48,5.2,11.1,8.8,7.3,0,85.364,0
201608280900 ,97.293,49.8,-95.605,7.291,20.455,6.683,21.542,7.149,29.977,6.071,0,55,51,4.6,12.2,9.6,7.3,0,87.224,0
201608280915 ,101.714,50.6,-15.851,7.823,42.069,6.245,14.372,5.78,17.624,5.444,0,73,67,6.8,15,12.1,9.6,0,0,0
201608280930 ,103.994,50.8,-28.883,4.203,54.183,4.966,14.723,5.535,13.97,5.874,0.001,84,80,8.1,17.2,13.5,11.2,0,0,0
201608280945 ,97.634,51,-52.578,8.025,62.138,5.582,10.401,6.272,18.873,8.834,0,113,104,9.3,20.2,16.6,12.7,0,0,0
201608281000 ,165.181,51.8,-45.153,7.37,31.56,6.221,16.24,5.005,12.634,6.456,0,294,293,14.8,45.7,55.6,33.8,0,0,0
201608281015 ,117.413,52.2,-36.713,9.109,28.948,8.651,39.172,7.852,21.807,5.784,-0.001,126,114,10.5,22.6,17.7,13.4,0,0,0
201608281030 ,87.444,52.3,28.298,6.498,13.609,6.26,17.761,4.401,7.576,8.236,0,80,70,7.6,0,12.6,0,0,0,0
201608281045 ,100.289,52.2,0.715,8.217,10.913,7.351,30.178,8.313,27.583,8.955,0,47,39,4.7,11,8.8,6.4,0,0,0
201608281100 ,100.411,52.1,38.161,5.627,14.19,5.278,10.22,4.764,8.34,5.709,0,42,37,4.6,11,8.4,5.5,0,0,0
201608281115 ,98.339,52,16.066,6.379,15.145,5.892,14.208,7.106,24.92,6.119,0,45,39,4,9.9,8.4,5.7,0,0,0
201608281130 ,95.892,52.1,-24.922,8.326,29.527,8.148,34.192,8.891,41.495,6.809,0,13,12,2.9,4.6,4.8,3.3,0,0,0
201608281145 ,109.585,52,35.436,8.166,14.928,5.706,14.239,8.554,25.682,7.929,0,17,15,3.5,6.6,5.2,4,0,0,0
201608281200 ,101.171,52.4,-103.064,9.97,18.52,11.596,86.006,8.287,37.009,8.841,0,119,106,10.1,21.9,17.4,13.3,0,0,0
201608281215 ,91.375,53.2,-66.592,7.788,42.982,7.431,28.143,8.117,33.642,7.393,0,118,110,0,22.9,17.4,12.9,0,0,0
201608281230 ,25.272,53.9,-117.242,6.519,50.303,5.993,18.938,6.241,22.273,7.823,0,220,209,0,0,28,23,0,0,0
201608281245 ,134.447,55.5,-160.082,7.251,64.347,7.059,27.479,6.93,19.203,6.059,0,650,684,28,53.7,60.7,41.1,0,0,0
201608281300 ,38.425,56.7,-186.2,6.772,26.498,6.127,16.18,7.063,19.047,7.009,0,235,225,19.9,88.9,31.2,22.9,0,0,0
201608281315 ,108.55,57.8,-52.631,7.882,2.94,7.051,29.673,8.786,41.768,8.869,0,181,166,14.1,30.8,22.6,19.3,0,0,0
201608281330 ,-50.895,58.9,-271.019,7.965,5.658,6.424,16.903,8.16,35.763,7.741,0,341,330,0,98.6,47.7,15.5,0,0,0
201608281345 ,35.346,60.5,-179.005,8.962,6.068,8.623,34.557,9.75,52.626,7.911,0,685,712,10.8,22.3,55.5,32.5,0,0,0
201608281400 ,5.333,61.5,-209.99,5.303,9.035,6.256,13.798,8.637,26.49,8.686,0,650,653,30.5,91.7,24.6,19.2,0,0,0
201608281415 ,110.467,63.2,-154.244,6.465,19.739,6.233,20.814,7.782,26.558,7.063,0,720,710,15,75.5,71.8,35.3,0,0,0
201608281430 ,54.927,64.8,-160.744,8.533,7.619,7.337,21.891,7.718,32.961,8.098,0,702,702,34.3,73.7,28.2,17,0,0,0
201608281445 ,167.917,66.3,-142.148,10.708,3.786,9.548,52.117,8.073,32.562,8.313,0,622,623,37,80.7,64.5,39.4,0,0,0
201608281500 ,210.048,68,-184.925,11.312,58.121,12.722,92.416,12.09,85.936,11.754,0,563,553,25,76.1,57.4,0,0,0,0
201608281515 ,129.123,70,-207.43,8.398,65.41,8.08,25.332,9.89,54.811,8.129,0,370,363,31.3,71.9,54,33.8,0,0,0
201608281530 ,138.476,71.8,-144.574,7.935,37.189,8.129,47.89,6.202,8.471,7.447,0,520,498,30.3,75.2,52.6,31.4,0,0,0
201608281545 ,102.385,73.1,-223.143,11.754,73.591,10.541,65.604,5.471,13.133,7.278,0,513,478,28.5,67.4,50.3,27,0,0,0
201608281600 ,139.925,74.4,-85.74,8.043,0,8.665,39.116,7.301,21.349,5.723,0,463,433,25.7,65.3,47.2,27,0,0,0
201608281615 ,118.85,75.4,-54.313,6.172,0,6.494,24.779,6.67,19.384,6.96,0,398,363,21.8,53.3,38.8,15.1,0,0,0
201608281630 ,79.282,76.5,-97.533,9.475,0,9.837,65.578,9.581,46.237,8.765,0,355,315,20,0,33.4,11.6,0,0,0
201608281645 ,105.573,77.5,-58.908,11.768,0,6.452,23.519,7.555,40.362,7.412,0,310,265,17.1,45.1,27.9,10.5,0,0,0
201608281700 ,120.504,78.7,-41.824,8.281,0,8.665,39.651,9.087,41.677,8.333,0,269,146,13.8,38.5,22.3,6.4,0,0,0
201608281715 ,124.968,79.4,10.387,7.501,0,5.554,21.933,7.977,25.048,7.211,0,232,181,11.7,33.8,17.4,4.7,0,0,0
201608281730 ,92.608,79.7,21.849,8.912,0,7.145,21.614,5.633,8.945,6.179,0,70,79,0,24.4,12.7,3.1,0,0,0
201608281745 ,107.119,80.3,-5.334,7.398,0,8.086,27.355,10.451,53.498,8.919,0,155,102,6.1,20.3,3.1,2.1,0,0,0
201608281800 ,110.808,80.6,16.814,8.129,0,7.69,39.617,5.726,29.677,6.8,0,124,72,3.4,14.4,5.1,1.8,0,0,0
201608281815 ,113.717,80.8,1.631,9.458,0,10.857,67.177,7.18,32.509,5.326,0,25,0,1.8,6.4,2.9,1.3,0,0,0
201608281830 ,118.551,80.8,73.542,8.11,0,6.891,18.79,6.119,20.119,8.884,0,0,0,1,2,1.8,1.3,0,0,0
201608281845 ,113.887,80.6,11.183,7.741,26.342,8.281,35.653,7.935,35.509,8.438,0,0,0,0.9,1.8,1.6,0.9,0,0,0
201608281900 ,118.43,80.3,24.371,7.735,11.033,8.743,57.906,6.683,20.12,7.823,0,0,0,0.7,1.8,1.5,1,0,0,0
201608281915 ,122.903,79.8,77.713,6.647,19.675,4.953,9.21,6.403,14.105,6.706,0,0,0,0,0,1.4,0.8,0,0,0
201608281930 ,152.591,79.3,128.675,5.09,4.521,4.033,5.8,6.268,13.595,6.327,0,0,0,0,0,0,0,0,0,0
201608281945 ,121.666,78.6,32.7,6.157,36.982,8.135,30.984,7.622,21,7.611,0,0,0,0,0,0,0,0,0,0
201608282000 ,123.647,78.1,61.255,7.484,4.424,6.651,17.538,8.827,40.43,6.72,0,0,0,0,0,0,0,0,0,0
201608282015 ,135.986,77.6,98.835,6.428,8.456,5.148,10.303,6.96,18.392,8.359,0,0,0,0,0,0,0,0,0,0
201608282030 ,129.643,77,59.659,5.093,8.124,6.95,23.324,8.043,38.536,7.145,0,0,0,0,0,0,0,0,0,0
201608282045 ,121.594,76.4,83.841,5.557,6.399,4.219,7.016,8.198,24.338,7.69,0,0,0,0,0,0,0,0,0,0
201608282100 ,112.311,76,34.265,4.625,21.125,6.419,21.485,7.947,35.436,7.758,0,0,0,0,0,0,0,0,0,0
201608282115 ,116.43,75.8,68.822,7.319,20.035,6.252,5.525,6.767,22.048,7.49,0,0,0,0,0,0,0,0,0,0
201608282130 ,114.697,75.7,1.245,9.087,7.335,9.716,54.166,9.006,51.951,9.37,0,0,0,0,0,0,0,0,0,0
201608282145 ,135.578,75.7,12.435,7.365,22.663,7.724,54.228,8.827,46.252,8.432,0,0,0,0,0,0,0,0,0,0
201608282200 ,146.32,75.5,70.211,6.744,5.914,6.828,31.431,7.9,38.764,10.224,0,0,0,0,0,0,0,0,0,0
201608282215 ,117.197,75.4,43.568,7.296,14.716,7.153,26.654,7.776,32.259,8.043,0,0,0,0,0,0,0,0,0,0
201608282230 ,100.962,75.6,-26.124,8.82,29.96,8.574,42.669,9.458,54.457,8.192,0,0,0,0,0,0,0,0,0,0
201608282245 ,107.95,75.8,-6.443,7.287,23.006,7.953,46.459,9.124,44.928,8.372,0,0,0,0,0,0,0,0,0,0
201608282300 ,116.54,75.9,32.74,8.827,5.45,7.583,45.921,8.031,32.429,9.573,0,0,0,0,0,0,0,0,0,0
201608282315 ,110.795,76,24.067,6.579,19.752,7.072,33.563,7.894,33.413,13.201,0,0,0,0,0,0,0,0,0,0
201608282330 ,114.495,76,-16.623,6.935,28.374,7.374,32.864,11.139,69.88,9.648,0,0,0,0,0,0,0,0,0,0
201608282345 ,117.066,76.2,31.288,5.646,32.432,6.857,44.615,5.548,8.731,8.701,0,0,0,0,0,0,0,0,0,0
201608290000 ,116.616,76.2,29.044,6.026,20.51,6.411,21.224,8.772,45.838,8.999,0,0,0,0,0,0,0,0,0,0
201608290015 ,116.169,76.1,34.255,7.132,27.792,5.836,17.086,8.63,37.036,6.95,0,0,0,0,0,0,0,0,0,0
201608290030 ,104.018,75.9,-18.747,7.517,12.951,12.594,90.297,7.374,19.517,7.528,0,0,0,0,0,0,0,0,0,0
201608290045 ,111.104,75.9,61.684,6.984,12.526,6.683,20.897,6.351,15.997,8.602,0,0,0,0,0,0,0,0,0,0
201608290100 ,103.143,75.7,13.582,6.702,23.863,7.189,40.661,7.605,25.037,6.575,0,0,0,0,0,0,0,0,0,0
201608290115 ,117.86,75.5,82.666,5.77,0,6.872,19.75,6.299,15.444,7.416,0,0,0,0,0,0,0,0,0,0
201608290130 ,100.33,75.1,78.181,5.78,0,7.255,14.391,5.946,7.758,7.197,0,0,0,0,0,0,0,0,0,0
201608290145 ,99.18,74.9,44.47,7.215,0,6.008,15.102,7.474,39.608,10.942,0,0,0,0,0,0,0,0,0,0
201608290200 ,107.279,74.7,62.602,7.858,0,6.399,9.864,8.452,34.813,7.555,0,0,0,0,0,0,0,0,0,0
201608290215 ,95.371,74.4,45.008,8.658,0,7.171,31.72,7.084,18.643,8.513,0,0,0,0,0,0,0,0,0,0
201608290230 ,94.006,74.3,38.247,8.154,0,6.647,29.856,7.246,25.903,8.806,0,0,0,0,0,0,0,0,0,0
201608290245 ,107.463,74,21.303,9.192,0,7.18,24.966,10.575,61.194,10.628,0,0,0,0,0,0,0,0,0,0
201608290300 ,100.301,73.9,11.255,7.26,0,8.926,59.477,7.051,29.569,7.072,0,0,0,0,0,0,0,0,0,0
201608290315 ,113.426,73.6,56.15,10.034,0,7.758,45.999,5.682,11.277,6.245,0,0,0,0,0,0,0,0,0,0
201608290330 ,113.282,73.6,46.57,7.528,0,6.683,16.647,8.919,50.065,7.672,0,0,0,0,0,0,0,0,0,0
201608290345 ,106.357,74,-1.739,9.785,0,9.614,61.273,9.05,46.823,9.475,0,0,0,0,0,0,0,0,0,0
201608290400 ,98.709,74,38.449,5.989,13.281,6.744,22.905,7.747,24.074,5.17,0,0,0,0,0,0,0,0,0,0
201608290415 ,101.522,73.9,-26.87,8.013,27.036,7.656,47.872,10.054,53.484,10.015,0,0,0,0,0,0,0,0,0,0
201608290430 ,109.806,73.8,9.554,6.989,35.312,6.49,20.715,8.813,44.225,7.328,0,0,0,0,0,0,0,0,0,0
201608290445 ,104.709,74,-37.083,10.699,14.736,8.841,57.45,10.789,69.606,9.776,0,0,0,0,0,0,0,0,0,0
201608290500 ,113.16,73.9,-12.589,7.412,19.469,9.184,51.604,9.665,54.676,9.087,0,0,0,0,0,0,0,0,0,0
201608290515 ,101.499,73.9,-22.314,5.492,58.566,7.038,28.578,8.129,36.669,7.102,0,0,0,0,0,0,0,0,0,0
201608290530 ,101.635,73.8,-4.966,7.718,27.448,7.517,36.252,8.834,42.901,8.758,0,0,0,0,0,0,0,0,0,0
201608290545 ,115.511,73.8,50.73,7.37,17.779,5.244,16.629,7.228,30.373,9.094,0,0,0,0,0,0,0,0,0,0
201608290600 ,94.521,73.6,11.536,5.935,45.115,5.864,17.304,6.62,20.566,8.772,0,0,0,0,0,0,0,0,0,0
201608290615 ,92.407,73.2,42.8,5.266,9.18,6.588,23.108,6.252,17.319,6.575,0,0,0,0,0,0,0,0,0,0
201608290630 ,99.166,72.8,77.448,6.206,0,5.836,13.447,5.278,5.771,5.563,0,0,0,0,1.7,0,0.8,0,0,0
201608290645 ,95.762,72.5,40.679,7.633,0,7.228,33.371,7.11,13.812,8.743,0,0,0,1,2.4,1.7,2.8,0,0,0
201608290700 ,119.02,72.1,79.434,6.149,0,5.967,12.342,5.938,11.344,5.777,0,1,0,2.6,3.2,3.3,6.8,0,0,0
201608290715 ,123.756,71.7,80.35,6.198,0,5.222,8.946,6,10.36,5.384,0,39,0,3.8,5.4,4.6,10.3,0,0,0
201608290730 ,91.633,71.3,36.599,5.526,0,4.289,4.384,6.287,10.35,6.022,0,97,5,8.2,12,10.8,9.3,0,0,0
201608290745 ,93.591,71.3,7.248,6.339,0,6.469,13.897,5.417,16.046,6.371,0,106,0,9.6,16.2,13.3,17.3,0,0,0
201608290800 ,105.595,71.4,-5.693,5.501,0,7.046,24.193,5.899,12.895,6.089,0,8,2,13.9,21.8,17.4,21.1,0,0,0
201608290815 ,97.967,71.5,-51.589,8.445,0,8.204,39.206,6.679,22.45,6.481,0,181,0,16.7,28.3,19.1,23.8,0,0,0
201608290830 ,116.497,71.8,-21.14,6.214,0,6.805,19.646,6.536,16.791,7.149,0,223,0,18.5,33.2,22.7,26.8,0,0,0
201608290845 ,125.934,72,-103.861,6.419,83.966,5.878,19.508,4.684,8.821,6.221,0,258,155,20.7,40.7,26.7,29.4,0,0,0
201608290900 ,131.013,72.7,-137.128,9.065,94.298,7.77,23.693,6.57,13.25,9.707,0,305,305,24.5,46.2,32.8,33.4,0,0,0
201608290915 ,78.71,73.7,-169.522,8.307,8.427,10.91,79.103,8.82,53.602,9.013,0,347,349,8.5,22.5,39.7,36.4,0,0,0
201608290930 ,83.37,74.6,-165.88,10.084,18.135,10.889,84.909,9.767,54.106,9.631,0,402,405,0,38.7,16.1,37.3,0,0,0
201608290945 ,123.833,75.5,-125.036,7.882,17.769,5.846,17.999,8.339,35.701,6.753,0,409,421,29.8,61.4,46.3,39.9,0,0,0
201608291000 ,89.319,76.9,-181.892,8.877,8.1,7.193,23.228,10.43,51.883,11.061,0,443,458,30.1,65,51.7,41.2,0,0,0
201608291015 ,123.661,78.7,-238.037,11.533,10.971,11.976,88.516,10.193,62.111,9.483,0,473,491,33.2,70.4,54.4,42.1,0,0,0
201608291030 ,114.626,80.6,-202.312,10.899,16.855,9.284,46.643,8.758,46.44,12.268,0,502,523,34.2,73,57.1,42.7,0,0,0
201608291045 ,106.316,82.7,-244.914,8.905,-0.022,9.793,54.149,11.66,81.103,12.13,0,530,552,36.3,75.9,59.5,44.3,0,0,0
201608291100 ,84.63,85.1,-215.728,11.007,-0.021,9.184,53.578,10.183,59.701,10.254,0,576,591,36,78.9,63.6,8.6,0,0,0
201608291115 ,127.876,87.1,-224.122,10.054,8.392,10.462,69.893,9.192,47.713,8.651,0,577,602,37.6,80.6,61.8,46,0,0,0
201608291130 ,43.365,89.2,-240.09,9.087,14.602,8.962,48.311,10.558,62.642,10.708,0,596,622,38.5,73.1,0,46.3,0,0,0
201608291145 ,108.008,91.4,-196.255,7.583,13.681,7.735,32.411,7.905,27.371,7.555,0,617,642,37.8,82.2,64.6,46.2,0,0,0
201608291200 ,103.72,92.2,-26.126,11.508,6.346,9.75,0,10.558,0,9.846,0,630,654,39.4,84.1,0,0,0,0,0
201608291215 ,64.901,92.2,-90.111,10.336,29.112,12.735,0,10.347,0,11.962,0,639,662,39.7,86.2,0,0,0,0,0
201608291230 ,59.77,92.2,-77.944,9.828,13.713,8.372,0.001,9.139,0,10.699,0,645,667,39.4,84.6,0,0,0,0,0
201608291245 ,104.888,92.3,-43.458,10.133,23.046,11.686,0,8.948,0,8.772,0,649,668,38.7,86.6,0,0,0,0,0
201608291300 ,98.214,92.3,-37.209,8.898,8.723,13.121,0,9.523,0,9.276,0,645,662,39.4,87.3,0,0,0,0,0
201608291315 ,82.169,92.5,-94.825,9.261,51.294,7.747,0,11.673,0,12.98,0,651,664,39.1,86.6,0,0,0,0,0
201608291330 ,94.495,92.7,-61.551,8.359,30.845,10.921,0,9.785,0,10.472,0.001,643,654,38.4,86.8,0,0,0,0,0
201608291345 ,83.626,93,-66.023,8.067,27.849,8.841,0,7.577,0,8.242,0,634,642,36.6,85.2,0,0,0,0,0
201608291400 ,89.758,93.1,-78.595,9.881,47.553,9.548,0,8.955,0,7.911,0,619,623,36.8,84,0,0,0,0,0
201608291415 ,88.283,93.1,-70.8,9.499,43.883,9.556,0,8.425,0,7.555,0,602,603,35.1,80.1,0,0,0,0,0
201608291430 ,52.921,93.3,-82.752,9.028,55.973,10.708,0,9.89,0,10.285,0,589,586,0,79.7,0,0,0,0,0
201608291445 ,92.609,93.4,-48.648,9.363,31.258,8.452,0,7.342,-0.001,8.049,0,564,555,33,77,0,0,0,0,0
201608291500 ,106.246,93.4,-57.195,8.82,58.941,9.042,0,7.067,0,9.308,0,545,532,30.6,73.9,0,0,0,0,0
201608291515 ,31.804,93.4,-28.196,10.637,30.2,8.999,0,8.919,0,8.955,0,514,496,29.8,0,0,0,0,0,0
201608291530 ,89.63,93.4,-69.95,12.408,64.48,10.316,0,8.848,0,9.846,0,491,467,27.8,67.3,0,0,0,0,0
201608291545 ,25.419,93.4,-18.284,10.481,17.102,10.103,0.001,9.54,0,7.882,0,455,426,26.6,0,0,0,0,0,0
201608291600 ,89.906,93.4,-34.202,10.672,42.508,9.997,0,6.323,0,5.971,0,415,382,23.7,57.9,0,0,0,0,0
201608291615 ,93.871,93.4,-9.557,7.314,26.628,9.979,0,9.759,0,9.192,0,387,349,22.1,54.7,0,0,0,0,0
201608291630 ,92.207,93.4,-21.379,6.57,43.987,5.857,0,6.999,-0.001,6.343,0,347,304,19.1,50.5,0,0,0,0,0
201608291645 ,89.734,93.3,1.461,10.163,27.473,9.802,0,7.858,0,7.034,0,315,270,17,43.8,0,0,0,0,0
201608291700 ,97.022,93.1,28.156,10.015,14.766,10.244,0,8.499,0,8.679,0,70,0,14.9,39.2,0,0,0,0,0
201608291715 ,93.431,92.7,37.009,10.462,12.422,9.699,0,9.238,0,8.049,0,195,70,11.2,32.8,0,0,0,0,0
201608291730 ,74.838,92.2,50.869,9.41,15.069,7.365,0,6.16,0,8.554,0,84,26,8.9,0,0,0,0,0,0
201608291745 ,111.585,91.7,63.052,11.336,13.834,9.988,0,6.901,-0.001,6.101,0,72,75,5.3,19.6,7.5,2.3,0,0,0
201608291800 ,126.585,91.4,46.096,8.513,12.904,8.104,29.572,6.557,14.213,5.825,0,122,71,3.8,13.8,4.9,1.3,0,0,0
201608291815 ,112.71,91.2,75.404,7.042,8.551,5.312,7.538,5.306,7.317,5.244,0,57,0,1.8,8.3,2.8,1,0,0,0
201608291830 ,119.179,90.8,57.472,5.139,32.183,6.584,20.375,4.536,3.349,3.343,0,0,0,0,2.4,2.1,1.3,0,0,0
201608291845 ,122.696,90.2,41.982,4.925,58.334,5.45,13.674,4.178,3.206,3.721,0,0,0,0.8,1.8,1.8,1.1,0,0,0
201608291900 ,119.28,89.7,25.248,5.679,60.252,5.843,17.168,5.071,12.112,3.518,0,0,0,0.7,1.5,1.5,0.8,0,0,0
201608291915 ,115.513,89.1,71.104,5.298,6.235,6.465,24.828,5.777,12.747,4.424,-0.001,0,0,0,0,0,0.6,0,0,0
201608291930 ,124.63,88.5,79.602,6.395,23.986,5.139,7.528,5.938,13.514,3.468,0,0,0,0,0,0,0,0,0,0
201608291945 ,130.674,87.8,96.099,5.247,23.752,4.348,5.981,4.813,4.842,5.956,0,0,0,0,0,0,0,0,0,0
201608292000 ,126.864,87.1,77.581,6.452,3.698,7.102,27.784,6.994,17.801,5.92,0,0,0,0,0,0,0,0,0,0
201608292015 ,119.635,86.8,26.997,8.472,0,9.483,50.254,8.185,42.385,8.834,-0.001,0,0,0,0,0,0,0,0,0
201608292030 ,164.61,86.4,103.505,6.202,0,7.024,6.082,9.802,55.023,7.611,0,0,0,0,0,0,0,0,0,0
201608292045 ,139.192,86,86.496,9.355,0,9.102,39.743,5.623,12.953,6.477,0,0,0,0,0,0,0,0,0,0
201608292100 ,122.835,85.5,86.04,7.167,0,8.123,29.234,4.9,7.561,5.839,0,0,0,0,0,0,0,0,0,0
201608292115 ,119.797,85.3,82.066,7.735,0,7.799,27.74,6.448,9.991,3.898,0,0,0,0,0,0,0,0,0,0
201608292130 ,127.074,84.7,63.037,9.69,0,10.084,59.74,4.981,4.297,5.238,0,0,0,0,0,0,0,0,0,0
201608292145 ,120.3,84.4,54.749,6.056,39.29,6.575,22.292,4.295,3.969,4.92,0,0,0,0,0,0,0,0,0,0
201608292200 ,124.792,84.3,4.268,7.905,75.018,8.007,37.115,4.49,8.391,5.501,0,0,0,0,0,0,0,0,0,0
201608292215 ,123.044,84,79.858,8.326,12.508,6.72,19.835,5.411,10.843,4.162,0,0,0,0,0,0,0,0,0,0
201608292230 ,106.717,83.5,50.763,8.806,16.204,9.45,36.845,4.056,2.905,8.262,0,0,0,0,0,0,0,0,0,0
201608292245 ,117.806,83.2,46.234,6.984,48.21,6.395,18.769,4.577,4.593,4.299,0,0,0,0,0,0,0,0,0,0
201608292300 ,128.848,82.8,54.072,6.299,29.364,7.093,30.229,5.426,15.183,5.804,0,0,0,0,0,0,0,0,0,0
201608292315 ,112.043,82.5,-22.521,8.104,28.132,7.506,47.034,10.054,59.398,8.141,0,0,0,0,0,0,0,0,0,0
201608292330 ,125.522,82.2,58.531,7.764,12.596,8.841,47.093,4.93,7.302,4.91,0,0,0,0,0,0,0,0,0,0
201608292345 ,124.803,82.2,65.198,8.786,3.33,7.379,38.211,6.403,18.065,6.901,-0.001,0,0,0,0,0,0,0,0,0
201608300000 ,113.122,81.9,70.357,7.49,5.434,7.004,22.795,6.494,14.536,5.903,0,0,0,0,0,0,0,0,0,0
201608300015 ,104.679,81.7,18.017,8.948,4.394,10.506,71.994,5.272,10.274,5.123,0,0,0,0,0,0,0,0,0,0
201608300030 ,127.185,81.3,93.663,7.701,5.172,6.776,17.82,5.517,10.531,6.183,-0.001,0,0,0,0,0,0,0,0,0
201608300045 ,126.798,81,98.043,5.441,2.792,5.663,12.091,5.39,13.872,7.484,0,0,0,0,0,0,0,0,0,0
201608300100 ,109.75,80.3,95.334,5.261,1.165,5.233,6.978,5.699,6.273,6.624,0,0,0,0,0,0,0,0,0,0
201608300115 ,114.707,79.6,102.26,4.223,-0.008,2.991,3.306,5.699,9.149,7.661,0,0,0,0,0,0,0,0,0,0
201608300130 ,103.079,79,67.902,6.862,-0.022,5.818,21.021,6.661,14.178,7.089,0,0,0,0,0,0,0,0,0,0
201608300145 ,107.129,78.6,76.062,3.873,-0.021,5.892,13.779,6.327,17.309,7.55,0,0,0,0,0,0,0,0,0,0
201608300200 ,109.966,78,82.665,4.466,-0.02,5.756,11.227,6.688,16.094,9.094,0,0,0,0,0,0,0,0,0,0
201608300215 ,114.964,77.7,36.267,3.841,-0.021,7.426,31.331,9.934,47.386,8.869,0.001,0,0,0,0,0,0,0,0,0
201608300230 ,99.703,77.5,34.253,5.535,-0.263,7.26,26.53,9.37,39.183,9.475,0,0,0,0,0,0,0,0,0,0
201608300245 ,108.035,77.4,-42.606,8.637,27.492,9.162,42.489,11.061,80.66,11.962,0,0,0,0,0,0,0,0,0,0
201608300300 ,90.581,77.5,-50.789,4.319,-0.02,7.953,46.423,12.888,94.967,11.161,0,0,0,0,0,0,0,0,0,0
201608300315 ,130.712,77.2,113.737,4.221,-0.884,5.292,10.26,5.361,7.599,7.989,0,0,0,0,0,0,0,0,0,0
201608300330 ,103.659,77.3,3.948,10.575,-0.021,7.119,29.376,12.105,70.356,11.348,0,0,0,0,0,0,0,0,0,0
201608300345 ,99.787,77.7,0.252,10.708,0.546,6.638,20.455,11.634,78.534,14.019,0,0,0,0,0,0,0,0,0,0
201608300400 ,105.025,78.1,7.402,8.104,-0.001,8.758,42.047,9.042,55.577,7.273,0,0,0,0,0,0,0,0,0,0
201608300415 ,114.73,78.5,-14.027,9.434,-0.021,9.665,76.172,9.276,52.606,8.173,0,0,0,0,0,0,0,0,0,0
201608300430 ,113.197,78.6,72.848,6.716,-0.001,5.554,15.165,7.278,25.185,7.724,0,0,0,0,0,0,0,0,0,0
201608300445 ,106.262,78.5,84.134,6.716,-0.019,4.479,6.05,6.067,16.097,5.066,0,0,0,0,0,0,0,0,0,0
201608300500 ,115.753,78.4,-12.955,10.61,-1.033,12.872,91.675,8.834,38.066,6.925,0,0,0,0,0,0,0,0,0,0
201608300515 ,107.306,78.8,37.815,8.701,-1.187,8.372,51.07,6.202,19.608,6.03,0,0,0,0,0,0,0,0,0,0
201608300530 ,106.073,79.3,-120.159,10.367,92.351,11.288,77.857,11.217,56.024,5.159,0,0,0,0,0,0,0,0,0,0
201608300545 ,121.303,79.4,-24.862,6.351,83.23,7.255,45.85,5.767,17.085,7.65,0,0,0,0,0,0,0,0,0,0
201608300600 ,108.978,79.6,-55.134,10.753,85.846,9.837,43.267,6.891,34.999,6.795,0,0,0,0,0,0,0,0,0,0
201608300615 ,94.15,79.8,-28.669,10.378,68.162,8.274,33.922,6.901,20.735,6.656,0,0,0,0,0,0,0,0,0,0
201608300630 ,114.669,79.7,-31.131,7.678,51.337,7.965,61.984,8.173,28.579,6.245,0,0,0,0,1.5,1.5,0.9,0,0,0
201608300645 ,98.02,79.5,-42.962,10.663,79.444,7.69,42.14,5.347,11.798,8.869,0,0,0,1,2,1.8,2.8,0,0,0
201608300700 ,134.975,79.5,6.864,8.425,65.321,7.894,42.338,4.902,7.652,5.222,0,0,0,1.7,2.8,2.8,5.5,0,0,0
201608300715 ,105.644,79.6,-22.349,6.327,84.351,5.595,15.866,5.924,9.576,5.498,0,15,0,4.2,4.9,3.6,5.5,0,0,0
201608300730 ,100.299,79.6,-60.682,6.531,87.889,5.471,19.152,5.39,18.44,5.066,0,62,0,5.8,8.6,8.3,12.8,0,0,0
201608300745 ,98.096,79.8,-78.115,8.173,55.724,6.955,33.864,4.365,32.422,6.711,0.001,58,0,10.2,14.5,12.9,16.6,0,0,0
201608300800 ,106.403,79.9,-79.186,4.611,70.132,8.418,28.867,5.492,17.49,9.02,0,6,0,11.7,21.3,16.5,19.6,0,0,0
201608300815 ,111.928,80.2,-61.852,6.706,-0.421,7.517,13.008,9.41,74.693,9.065,0,174,3,15,29.1,19.1,23.3,0,0,0
